Baso population #,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7,Metric 8,Metric 9,Metric 10,Metric 11,Metric 12,% of activated basophils
1,1.166681688,0.991542411,0.940948768,0.831554063,0.722626977,0.664661986,-0.055482544,-0.180498215,-0.196770036,-0.178767571,-0.243422105,-0.316312097,65.9
1,0.886723112,0.760679309,0.707209646,0.653432876,0.585021735,0.510444265,0.012998516,-0.151051788,-0.110713823,-0.163264238,-0.270152995,-0.347769004,65.9
1,0.846440401,0.813320275,0.815841232,0.629592695,0.523353963,0.491122095,0.035932433,-0.100606492,-0.143876382,-0.266619061,-0.247536353,-0.349014717,65.9
1,0.753737162,0.683265183,0.665098784,0.584893718,0.530292697,0.437016565,-0.018668878,-0.134416968,-0.12304432,-0.141471941,-0.235783378,-0.322947489,65.9
1,0.992194308,0.953075293,0.896198877,0.783915058,0.688575961,0.580445475,-0.02370415,-0.161609949,-0.154901509,-0.179014089,-0.26895228,-0.376671724,65.9
1,1.059090544,0.968329649,0.937394181,0.783119287,0.696679132,0.593736931,-0.004156819,-0.113347293,-0.162664978,-0.211473995,-0.239147422,-0.278132844,65.9
1,0.90318776,0.717807935,0.698269531,0.64807691,0.560370678,0.495761529,0.039634509,-0.127712901,-0.117009408,-0.196736241,-0.235286361,-0.301028739,65.9
1,0.926786778,0.756629351,0.730443844,0.635949561,0.565402784,0.518936584,0.019008494,-0.21726496,-0.119972063,-0.160269292,-0.170404857,-0.248633633,65.9
1,0.979791338,0.909236138,0.840334265,0.722998968,0.55350151,0.411444941,0.085536698,-0.18374976,-0.205158843,-0.29003755,-0.523016825,-0.683010602,65.9
1,0.911175663,0.814063594,0.785109463,0.691494845,0.609516735,0.546486301,-0.076663785,-0.12029403,-0.133556333,-0.202360006,-0.263113233,-0.325774895,65.9
1,0.893851632,0.712215027,0.672945601,0.638841885,0.566167938,0.527995119,-0.05900326,-0.162093459,-0.134029255,-0.175009295,-0.256171691,-0.257761157,65.9
1,0.941447702,0.857966619,0.845282822,0.743902765,0.653137884,0.54342092,-0.081238786,-0.153920811,-0.175077214,-0.197499095,-0.266326309,-0.280484847,65.9
1,1.132267492,1.053211025,1.010368316,0.811852024,0.702416262,0.59111982,0.022267056,-0.177143282,-0.194622315,-0.24013569,-0.285159064,-0.381528667,65.9
1,0.941004044,0.921512432,0.924738361,0.940054339,0.913821624,0.845605827,0.039278777,-0.022998911,-0.020179508,-0.068500649,-0.163075732,-0.26461237,65.9
1,0.825975288,0.736021501,0.686429456,0.62813332,0.583081558,0.490252664,0.001661475,-0.146369946,-0.163049801,-0.208609486,-0.234329751,-0.313504804,65.9
1,0.983453146,1.044172284,1.005226025,0.70986345,0.460207596,0.259340793,-0.055042086,-0.157985262,-0.217572585,-0.555317365,-0.723001882,-0.869883269,65.9
1,0.908579291,0.783587523,0.731022097,0.675912834,0.587085369,0.535466994,-0.102662768,-0.135951483,-0.129783633,-0.185206723,-0.223664019,-0.3132726,65.9
1,1.01956723,0.848072164,0.83263681,0.724810128,0.667217444,0.551907972,-0.005172761,-0.115788372,-0.1256939,-0.20035873,-0.247560623,-0.373844646,65.9
1,0.794805677,0.741185736,0.734230652,0.664442901,0.578021146,0.527649964,-0.028182076,-0.1671996,-0.169778572,-0.189829661,-0.219838722,-0.319394339,65.9
1,1.036884178,1.086237983,1.07597307,1.045470767,0.967285805,0.830784231,0.075217448,-0.019572536,-0.022637463,-0.146915522,-0.307233884,-0.530597186,65.9
1,1.013090559,0.878661306,0.866361119,0.737438842,0.687124018,0.607055815,-0.008285433,-0.150865505,-0.155471676,-0.133701747,-0.222799031,-0.320598484,65.9
1,0.793289309,0.727103607,0.689089078,0.606323683,0.532033506,0.492552551,0.015905003,-0.159450857,-0.147161677,-0.225691217,-0.207749439,-0.370930037,65.9
1,0.874650784,0.808533204,0.821456564,0.666726422,0.621925696,0.55123978,-0.023227514,-0.188872991,-0.19100401,-0.202011278,-0.24539716,-0.225819783,65.9
1,0.876986279,0.743221665,0.717385585,0.658265775,0.564381552,0.498579402,-0.040947444,-0.181108894,-0.160417833,-0.150260935,-0.232157472,-0.24319341,65.9
1,1.121824721,1.02001699,0.969867374,0.773811676,0.706423478,0.602614881,-0.014234173,-0.164998689,-0.214059065,-0.204848331,-0.279314223,-0.330874754,65.9
1,1.173908544,1.076619248,1.024969865,0.915935266,0.793339022,0.725628569,0.020819564,-0.142195639,-0.170983917,-0.201863332,-0.283903835,-0.336548676,65.9
1,1.065066615,0.92044164,0.913722336,0.811649471,0.686238897,0.602003485,-0.078870133,-0.108303956,-0.142977159,-0.197416394,-0.312967414,-0.350493093,65.9
1,0.957594293,0.898536782,0.858200232,0.776200371,0.641961505,0.523950146,-0.024958184,-0.134034218,-0.125968725,-0.214936973,-0.313320132,-0.323034983,65.9
1,1.013027976,0.881723459,0.893614088,0.752934687,0.642092458,0.56429479,0.026036986,-0.140257501,-0.155691969,-0.213354742,-0.29062517,-0.310199905,65.9
1,0.909448332,0.72963988,0.726212309,0.652438651,0.579061358,0.506723916,0.028663779,-0.118886573,-0.12812453,-0.149252209,-0.222554358,-0.301685919,65.9
1,1.016762396,0.957180384,0.920267334,0.783076093,0.669921862,0.56368386,0.021883918,-0.126033072,-0.172871453,-0.193769489,-0.316593493,-0.43869724,65.9
1,1.041137535,0.901152169,0.877753809,0.763392111,0.69131748,0.588278242,-0.037791548,-0.181704869,-0.179405434,-0.149895358,-0.236886335,-0.342125916,65.9
1,1.032334611,0.957345027,0.894608375,0.800111908,0.68147713,0.57860403,-0.020720463,-0.129247086,-0.16606326,-0.19606159,-0.251756476,-0.408839286,65.9
1,1.120845681,0.954921178,0.920447258,0.795052107,0.696745987,0.621533436,0.013676595,-0.175964151,-0.179352755,-0.200889727,-0.225693502,-0.340713002,65.9
1,0.870471435,0.704284673,0.707272577,0.572297418,0.532752472,0.461511016,-0.015527716,-0.16739717,-0.141013019,-0.176217552,-0.260395869,-0.341025941,65.9
1,1.096856074,0.991684561,0.955205783,0.79552261,0.706493315,0.607103999,-0.023344863,-0.200380844,-0.168108803,-0.213789355,-0.257545583,-0.34124376,65.9
1,0.870770825,0.718494726,0.710597036,0.632648253,0.559444689,0.476617636,-0.063612578,-0.164240794,-0.131871042,-0.184186992,-0.220040581,-0.304875865,65.9
1,0.848779434,0.881526738,0.806366761,0.720764923,0.633818925,0.55629255,-0.077744222,-0.139932454,-0.135318868,-0.167697461,-0.254458324,-0.32388536,65.9
1,0.893762603,0.786317149,0.719233119,0.6894007,0.58725101,0.50943651,-0.090580128,-0.18062906,-0.169447912,-0.212046167,-0.274235402,-0.278648443,65.9
1,0.919506457,0.709486032,0.702254096,0.658907255,0.573210631,0.514967866,-0.031081351,-0.120342137,-0.16489701,-0.193488029,-0.223581254,-0.368008249,65.9
1,1.088020527,0.991221974,0.964441997,0.774740788,0.705373817,0.587907655,-0.024306849,-0.161735187,-0.200064333,-0.227488901,-0.286275457,-0.333930522,65.9
1,0.855831259,0.825908394,0.800780655,0.72960079,0.634733971,0.546782539,0.042452102,-0.128832091,-0.155018361,-0.228436095,-0.219340192,-0.301990228,65.9
1,0.935097935,0.817981593,0.778464965,0.693671535,0.604058381,0.546804209,0.020417946,-0.136011664,-0.143293673,-0.19689924,-0.230607928,-0.275521619,65.9
1,0.781490594,0.642829195,0.653096817,0.540028461,0.498125869,0.450128569,-0.111881482,-0.144196428,-0.108778004,-0.156829592,-0.222887502,-0.279826773,65.9
1,0.816712122,0.681532282,0.688569879,0.620493061,0.525810546,0.464041525,0.081616066,-0.136638343,-0.177402827,-0.181698071,-0.227968374,-0.246761562,65.9
1,0.975461085,0.890053109,0.846687122,0.743349036,0.633678846,0.557396187,-0.049234756,-0.170056765,-0.149789566,-0.167895587,-0.253930196,-0.233382869,65.9
1,1.015316774,0.872565045,0.848140889,0.761247384,0.664191106,0.571495238,-0.044667935,-0.138981717,-0.178761425,-0.20950603,-0.285523079,-0.253450725,65.9
1,0.949112752,0.876259308,0.829627774,0.69538989,0.645898458,0.550086186,-0.037695517,-0.190246662,-0.179939015,-0.190002291,-0.265568794,-0.342043934,65.9
1,0.75409684,0.623848067,0.596296699,0.53739564,0.497067882,0.479102928,0.073205129,-0.141323276,-0.138930625,-0.118039097,-0.245890561,-0.26409445,65.9
1,0.786535246,0.662812813,0.640190075,0.597251467,0.523620325,0.473007396,0.029776366,-0.064580492,-0.111091979,-0.160735065,-0.246410854,-0.27706981,65.9
1,0.76316238,0.75500305,0.752807997,0.590511887,0.37639432,0.312685649,-0.104955193,-0.140172487,-0.178375248,-0.482054016,-0.526665422,-0.47467914,65.9
1,0.781227606,0.769623782,0.739739507,0.650976213,0.565991032,0.512881081,-0.043341947,-0.098787709,-0.133207239,-0.151231777,-0.23873225,-0.267918023,65.9
1,0.874325694,0.769762836,0.751780723,0.648047687,0.574084297,0.517069955,0.02696127,-0.153112526,-0.151862907,-0.192224305,-0.243228932,-0.272335185,65.9
1,0.971581359,0.834453378,0.805853638,0.743194765,0.676503265,0.573967253,-0.011699372,-0.134544942,-0.136955927,-0.159205061,-0.222413632,-0.284389482,65.9
1,1.039098797,0.885125856,0.860431068,0.757733893,0.652382752,0.602248121,-0.02987638,-0.134017942,-0.138118052,-0.144464496,-0.225575202,-0.254281251,65.9
1,0.991767552,0.929832087,0.86838815,0.778895283,0.657825652,0.60869571,0.016729239,-0.184628819,-0.190122115,-0.204614554,-0.274108204,-0.352917563,65.9
1,1.152834035,1.035055296,0.950978997,0.814665009,0.717300305,0.639750804,0.001839206,-0.197913494,-0.210624562,-0.202238469,-0.282422226,-0.318596703,65.9
1,0.904508229,0.784169726,0.745447639,0.548441134,0.447351851,0.307920901,-0.111150806,-0.269701825,-0.31736629,-0.370838347,-0.460844062,-0.546342122,65.9
1,0.889187279,0.733006505,0.713256802,0.646655834,0.534943301,0.503890547,-0.078222002,-0.190909917,-0.19443203,-0.171415184,-0.199875957,-0.27320179,65.9
1,1.09533285,1.043426692,1.015077328,0.844796278,0.744184917,0.639507632,0.013572527,-0.167345846,-0.191929022,-0.217769096,-0.256023352,-0.337543134,65.9
1,1.086030735,0.902560331,0.889506095,0.713239768,0.632657018,0.57908931,-0.018447012,-0.14911759,-0.171005228,-0.227449858,-0.251624753,-0.30418798,65.9
1,0.964989652,0.892379493,0.814709643,0.715961242,0.615452131,0.512221472,-0.048684039,-0.172118507,-0.179203298,-0.192021144,-0.274483465,-0.335736647,65.9
1,1.0214613,0.862502586,0.829052374,0.730363379,0.660646564,0.531177908,-0.049894313,-0.160516157,-0.16730217,-0.199639227,-0.257764886,-0.315306866,65.9
1,1.038953787,0.931384757,0.858349255,0.772601203,0.689920695,0.605379485,0.033870785,-0.155883831,-0.226091961,-0.169483131,-0.206023888,-0.252986188,65.9
1,0.857384162,0.713891268,0.749300481,0.644238736,0.59633097,0.513110899,0.032116995,-0.172332979,-0.14477344,-0.217706758,-0.250276458,-0.34035257,65.9
1,1.173236816,1.003507172,0.959757198,0.778194025,0.677639326,0.584167759,-0.049948446,-0.191547879,-0.223339648,-0.216747798,-0.272525435,-0.26471066,65.9
1,1.000705647,0.786102034,0.759718743,0.627943501,0.580484967,0.494275862,-0.081941235,-0.156579789,-0.183001544,-0.217937202,-0.28692972,-0.251436576,65.9
1,1.00313286,0.945247036,0.891090924,0.7471743,0.643646682,0.552366015,0.011521547,-0.133096073,-0.193066936,-0.212941757,-0.252267175,-0.250195235,65.9
1,0.948389658,0.824451772,0.769790116,0.689607167,0.592468788,0.513416868,-0.025498781,-0.181696271,-0.194576448,-0.193569989,-0.247162226,-0.381681464,65.9
1,0.873710421,0.907953059,0.877538553,0.762726857,0.642975355,0.579120826,-0.036781496,-0.108541911,-0.164131745,-0.199532054,-0.255395322,-0.28087311,65.9
1,0.86166411,0.857379713,0.749993057,0.695217517,0.605493967,0.534926823,-0.000209186,-0.134479025,-0.125583122,-0.1646713,-0.239823376,-0.277279478,65.9
1,0.907126861,0.764220296,0.738001141,0.651475153,0.558507101,0.486935644,-0.022598035,-0.160285473,-0.167936478,-0.221585561,-0.265897978,-0.235905766,65.9
1,0.83242563,0.784165148,0.710358845,0.641329729,0.556560078,0.522885638,-0.063023632,-0.160355411,-0.156649846,-0.18370808,-0.228716421,-0.277844676,65.9
1,0.893429621,0.798711717,0.763995567,0.678519477,0.577092574,0.51933536,0.024774259,-0.144619484,-0.175229747,-0.192248738,-0.299114259,-0.324245019,65.9
1,0.928932405,0.811991884,0.781636418,0.717184751,0.626881775,0.549741477,-0.052956647,-0.137133062,-0.145445221,-0.16233163,-0.246556779,-0.315981858,65.9
1,0.779082889,0.668367968,0.652887346,0.573502264,0.537661505,0.460408628,-0.022058487,-0.144235298,-0.090129048,-0.178527213,-0.219769476,-0.356284719,65.9
1,0.945469057,0.775938846,0.73851446,0.683144851,0.578662534,0.515638899,-0.072853546,-0.16129094,-0.186432062,-0.207808663,-0.265381482,-0.254794423,65.9
1,1.069539441,0.90656885,0.868700259,0.752445222,0.688287739,0.613170875,0.000718989,-0.15591202,-0.177781194,-0.181305293,-0.229167593,-0.338901372,65.9
1,1.126117339,1.032223163,0.985035646,0.834445539,0.731020076,0.643669089,0.004043511,-0.137297619,-0.153961877,-0.211229645,-0.251368238,-0.322279247,65.9
1,0.840989898,0.866391662,0.874926494,0.73073463,0.629650559,0.542021635,0.009646413,-0.101968516,-0.150654075,-0.182720485,-0.230656991,-0.302813086,65.9
1,1.059484333,0.947502374,0.920464907,0.788874655,0.687664266,0.631153555,-0.022592976,-0.16191433,-0.168046423,-0.187768353,-0.217231004,-0.2289336,65.9
1,1.08328997,0.928760792,0.879725801,0.749989318,0.583323738,0.464512963,0.048271866,-0.189424447,-0.222596034,-0.279683123,-0.470673999,-0.616001879,65.9
1,0.997212033,0.860142405,0.829204713,0.702069429,0.630198625,0.533705091,-0.034688728,-0.182436199,-0.186378012,-0.20860107,-0.243929408,-0.303181475,65.9
1,0.862684842,0.755636195,0.732237727,0.693101011,0.579443685,0.519937345,-0.007990216,-0.211288636,-0.168273917,-0.18424684,-0.229186712,-0.298005467,65.9
1,0.858065594,0.747399915,0.735196096,0.623659169,0.56754344,0.472126429,-0.078056818,-0.130041964,-0.175319664,-0.199173241,-0.258992202,-0.276825767,65.9
1,1.066357299,0.941765014,0.898392158,0.74644295,0.675407673,0.552943308,-0.118550363,-0.162100225,-0.170520933,-0.204442242,-0.231754917,-0.266703345,65.9
1,0.856228113,0.715888083,0.694272484,0.603292642,0.52928394,0.467655458,-0.033656897,-0.150552554,-0.159714274,-0.173246247,-0.253212783,-0.281353854,65.9
1,0.838862206,0.732949896,0.682505803,0.615039734,0.518296748,0.463580176,0.033599401,-0.1566614,-0.207100769,-0.179416273,-0.316129742,-0.300009319,65.9
1,0.938505816,0.780961646,0.740787472,0.639510131,0.608759849,0.502460184,-0.014417422,-0.157215796,-0.140352947,-0.190220477,-0.251237267,-0.276200803,65.9
1,0.949182455,0.795834832,0.776829102,0.719525638,0.554554985,0.509985632,-0.021455617,-0.115848825,-0.117737261,-0.211575983,-0.249412457,-0.347765986,65.9
1,0.816564291,0.6322125,0.618809532,0.555521281,0.496809693,0.399830236,-0.018659874,-0.159516711,-0.121558157,-0.233007181,-0.291318454,-0.309178566,65.9
1,0.874274061,0.704091863,0.687674877,0.637598428,0.565158556,0.478565891,0.000547522,-0.156109667,-0.159910761,-0.162406311,-0.22826612,-0.300353199,65.9
1,0.800467203,0.739616737,0.693527784,0.648489902,0.586581315,0.519086709,-0.003385682,-0.147647231,-0.106887095,-0.183685619,-0.242559497,-0.285775222,65.9
1,0.848507438,0.792807607,0.764909995,0.649605769,0.554315955,0.509182558,-0.084670622,-0.184561827,-0.149350716,-0.203454277,-0.278035399,-0.313279221,65.9
1,0.954974065,0.79642072,0.769006747,0.684551595,0.644635398,0.547368081,-0.036516637,-0.154481744,-0.149162539,-0.139644753,-0.245617241,-0.250405547,65.9
1,1.130322537,1.05985302,1.006647511,0.836013826,0.699920068,0.608063511,-0.024974599,-0.157191088,-0.173388165,-0.239358769,-0.296932408,-0.307711212,65.9
1,1.039292936,0.798148568,0.804963605,0.708112891,0.636850847,0.548273005,0.016825696,-0.137266707,-0.149260215,-0.186257324,-0.238615676,-0.322901365,65.9
1,1.030625264,1.006754419,0.936413792,0.817887203,0.713953791,0.638436001,-0.044186199,-0.194518729,-0.202945367,-0.216115433,-0.262253913,-0.313918739,65.9
1,0.839659135,0.651257777,0.625219741,0.545136723,0.526713008,0.462806819,-0.031632615,-0.153882107,-0.132702117,-0.166037948,-0.199701407,-0.199422342,65.9
1,0.882681348,0.698057547,0.673469002,0.615287781,0.532590108,0.499800627,-0.095755379,-0.153055898,-0.152733645,-0.196670662,-0.257672162,-0.218799138,65.9
1,0.824915445,0.760424299,0.714938298,0.641911585,0.574005816,0.511293623,-0.123461961,-0.115168999,-0.146387271,-0.160166115,-0.211347012,-0.262673923,65.9
1,0.933959822,0.784470198,0.768159101,0.73163681,0.635722465,0.581050275,0.011379033,-0.141546099,-0.140400289,-0.192022732,-0.254775666,-0.290120649,65.9
1,0.913663212,0.84580115,0.792671919,0.699899356,0.618369116,0.598002311,0.000356692,-0.151978536,-0.141444168,-0.175983935,-0.225839823,-0.28388289,65.9
1,1.083468567,0.93051759,0.882172755,0.719680076,0.663957319,0.558481681,-0.008854452,-0.185543437,-0.164790505,-0.202767408,-0.274986625,-0.315992033,65.9
1,0.945910191,0.875672803,0.817797377,0.705240393,0.614060056,0.541456656,-0.080898286,-0.158970874,-0.169831826,-0.182884519,-0.227082897,-0.289270792,65.9
1,0.872883477,0.676699634,0.691629465,0.627445729,0.532722682,0.452818105,0.024565852,-0.097444064,-0.114987319,-0.154301587,-0.266853878,-0.337299228,65.9
1,0.984969416,0.853359977,0.797349345,0.733460173,0.649649845,0.558863086,0.072461192,-0.119013665,-0.143463544,-0.169030632,-0.314176762,-0.326333823,65.9
1,0.827088391,0.739280093,0.693844129,0.613666833,0.553927722,0.482614537,-0.024583674,-0.150015779,-0.146295231,-0.166746012,-0.3023159,-0.275043568,65.9
1,1.149079276,1.050733349,0.964361266,0.778037119,0.6573536,0.573384028,-0.025258011,-0.203168226,-0.245724664,-0.267056462,-0.271164157,-0.291562437,65.9
1,0.870383797,0.808534652,0.755783563,0.661108441,0.57751039,0.486402394,0.032999799,-0.128260137,-0.161370936,-0.200470767,-0.255336124,-0.304078999,65.9
1,0.908104883,0.75769583,0.780063511,0.677621622,0.613507472,0.530104501,-0.072659395,-0.101729955,-0.131977823,-0.169743317,-0.223547634,-0.292183083,65.9
1,0.881140195,0.745113214,0.754341393,0.661438643,0.562240019,0.510448526,0.007035555,-0.16082763,-0.210993053,-0.164217952,-0.251670234,-0.27855485,65.9
1,0.994186949,0.869478327,0.851780824,0.766200064,0.701340068,0.622167935,-0.016295637,-0.149606901,-0.135339288,-0.181899369,-0.252694134,-0.324308173,65.9
1,0.926188284,0.86600028,0.808446735,0.679259269,0.620788091,0.535961158,-0.083278668,-0.181811665,-0.180787866,-0.214702549,-0.248158801,-0.338685368,65.9
1,1.029650171,0.863845916,0.865269552,0.72100818,0.642871987,0.561888941,0.007224383,-0.173393104,-0.170962452,-0.181604209,-0.255210503,-0.295112662,65.9
1,0.970457831,0.824067643,0.781741182,0.682540982,0.619254929,0.539832685,0.049502451,-0.15070334,-0.148058895,-0.193100167,-0.218097658,-0.258856217,65.9
1,1.063512524,0.891168016,0.805115849,0.707441195,0.603754908,0.521400282,0.015804212,-0.18330007,-0.160094049,-0.187272653,-0.272595402,-0.294162993,65.9
1,1.18911561,1.158846976,1.159183182,1.133834413,1.071680837,0.990242789,0.011716593,0.011461523,-0.012726524,-0.089333827,-0.178136586,-0.33371188,65.9
1,0.810081194,0.672834954,0.653810946,0.55610369,0.516161461,0.459006602,-0.116449924,-0.097120138,-0.128225286,-0.209076948,-0.260716281,-0.30644957,65.9
1,1.085077071,0.850479594,0.844585902,0.753020338,0.677314622,0.580350821,-0.052643457,-0.16922791,-0.148860429,-0.159151345,-0.247558644,-0.300182242,65.9
1,0.861047317,0.693427648,0.659762697,0.619850934,0.544503303,0.498841894,-0.039567901,-0.171575676,-0.217235491,-0.176736395,-0.212608225,-0.224099316,65.9
1,0.996232349,0.858716314,0.786244263,0.721447103,0.658395091,0.549205098,0.012203199,-0.17735515,-0.140019552,-0.155338326,-0.255419396,-0.243069229,65.9
1,0.95354087,0.835064228,0.791255628,0.664907623,0.590709078,0.534400039,-0.020982645,-0.172767693,-0.174754056,-0.208891193,-0.231534581,-0.245001209,65.9
1,0.994950429,0.868043866,0.847531773,0.747404625,0.654796525,0.583910783,-0.012664547,-0.121790768,-0.159503715,-0.172123587,-0.222655106,-0.311165681,65.9
1,0.844408289,0.679391989,0.667614215,0.610070937,0.569418951,0.513866485,-0.117921695,-0.143504601,-0.172175489,-0.160492559,-0.222591433,-0.291378789,65.9
